SECTION,STATION,SIGNAL NAME,CUMMULATIVE DISTANT(IN Meter)
BSP-KTE,NRZB,KKI HOME,250274.1
BSP-KTE,KKI,KKI STR,251462.1
BSP-KTE,KKI,KKI ADV STR,251826.1
BSP-KTE,KKI,IB DIST,253619.1
BSP-KTE,KKI,IB-INR-DIST,254618.1
BSP-KTE,KKI,IB,255640.1
BSP-KTE,KKI,GATE SIG,256662.1
BSP-KTE,KKI,L XING:,256841.1
BSP-KTE,KKI,UMR DIST,260981.1
BSP-KTE,KKI,UMR INNR DIST,262182.1
BSP-KTE,KKI,UMR HOME,263148.1
BSP-KTE,UMR,UMR STR,264512.1
BSP-KTE,UMR,UMR INT STR,265043.1
BSP-KTE,UMR,L XING:,265216.1
BSP-KTE,UMR,UMR ADV STR,265519.1
BSP-KTE,UMR,IB DIST,266494.1
BSP-KTE,UMR,IB-INR-DIST,267463.1
BSP-KTE,UMR,IB,268513.1
BSP-KTE,UMR,LOA DIST,271171.1
BSP-KTE,UMR,LOA INNR DIST,272146.1
BSP-KTE,UMR,LOA HOME,273143.1
BSP-KTE,LOA,LOA STR,274186.1
BSP-KTE,LOA,LOA ADV STR,274514.1
BSP-KTE,LOA,IB DIST,275863.1
BSP-KTE,LOA,IB-INR-DIST,276883.1
BSP-KTE,LOA,IB,277894.1
BSP-KTE,LOA,L XING:,279645.1
BSP-KTE,LOA,CHD DIST,280124.1
BSP-KTE,LOA,CHD INNR DIST,281078.1
BSP-KTE,LOA,CHD HOME,282093.1
BSP-KTE,CHD,CHD STR,283218.1
BSP-KTE,CHD,CHD ADV STR,283469.1
BSP-KTE,CHD,VYK DIST,289704.1
BSP-KTE,CHD,VYK INNR DIST,290658.1
BSP-KTE,CHD,VYK HOME,291743.1
BSP-KTE,VYK,VYK STR,292666.1
BSP-KTE,VYK,VYK ADV STR,292902.1
BSP-KTE,VYK,NEU SEC,295493.1
BSP-KTE,VYK,RPD DIST,296634.1
BSP-KTE,VYK,RPD INNR DIST,297943.1
BSP-KTE,VYK,RPD HOME,299122.1
BSP-KTE,RPD,RPD STR,300362.1
BSP-KTE,RPD,RPD ADV STR,300993.1
BSP-KTE,RPD,IB DIST,303335.1
BSP-KTE,RPD,IB-INR-DIST,304442.1
BSP-KTE,RPD,IB,305493.1
BSP-KTE,RPD,JLW DIST,308045.1
BSP-KTE,RPD,JLW INNR DIST,309660.1
BSP-KTE,RPD,JLW HOME,310812.1
BSP-KTE,RPD,L XING:,311570.1
BSP-KTE,JLW,JLW STR,312506.1
BSP-KTE,JLW,JLW ADV STR,313227.1
BSP-KTE,JLW,INNR DIST,314124.1
BSP-KTE,JLW,L XING:,314666.1
BSP-KTE,JLW,NKJ HOME,315151.1
BSP-KTE,JLW,NKJ R HOME,316234.1
BSP-KTE,JLW,NKJ R HOME,317079.1
BSP-KTE,JLW,NKJ STR,317978.1
BSP-KTE,JLW,B CABIN HOME,318460.1
BSP-KTE,JLW,B CABIN ADV STR,319062.1
BSP-KTE,JLW,A CABIN HOME,320136.1
BSP-KTE,NKJ,A CABIN STR,320817.1
BSP-KTE,NKJ,A CABIN ADV STR,321238.1
BSP-KTE,NKJ,KTE HOME,321825.1
BSP-KTE,KTE,KTE STR,322856.1
KMZ-BSP,KMZ,KMZ STR,0
KMZ-BSP,KMZ,A CABIN HOME,944
KMZ-BSP,KMZ,A CABIN STR,1667
KMZ-BSP,KMZ,A CABIN ADV STR,2410
KMZ-BSP,KMZ,B CABIN HOME,2424
KMZ-BSP,KMZ,B CABIN STR,3325
KMZ-BSP,KMZ,NKJ HOME,4116
KMZ-BSP,NKJ,C CABIN  STR,5546
KMZ-BSP,NKJ,NKJ INT STR,6221
KMZ-BSP,NKJ,NKJ ADV STR,6954
KMZ-BSP,NKJ,L XING:,7739
KMZ-BSP,NKJ,JLW INNR DIST,7994
KMZ-BSP,NKJ,JLW HOME,9016
KMZ-BSP,JLW,JLW STR,10629
KMZ-BSP,JLW,L XING:,10779
KMZ-BSP,JLW,JLW ADV STR,11374
KMZ-BSP,JLW,IB DIST,15018
KMZ-BSP,JLW,IB-INR-DIST,16056
KMZ-BSP,JLW,IB,17100
KMZ-BSP,JLW,RPD DIST,18989
KMZ-BSP,JLW,RPD INNR DIST,20019
KMZ-BSP,JLW,RPD HOME,21022
KMZ-BSP,JLW,L XING:,21780
KMZ-BSP,RPD,RPD STR,22666
KMZ-BSP,RPD,RPD ADV STR,22994
KMZ-BSP,RPD,NEU SEC,26695
KMZ-BSP,RPD,VYK DIST,26978
KMZ-BSP,RPD,VYK INNR DIST,28028
KMZ-BSP,RPD,VYK HOME,29053
KMZ-BSP,VYK,VKY STR,30149
KMZ-BSP,VYK,CHD DIST,36192
KMZ-BSP,VYK,CHD INNR DIST,37190
KMZ-BSP,VYK,CHD HOME,38263
KMZ-BSP,CHD,CHD STR,39873
KMZ-BSP,CHD,CHD ADV STR,40159
KMZ-BSP,CHD,IB DIST,42995
KMZ-BSP,CHD,IB-INR-DIST,44023
KMZ-BSP,CHD,IB,45017
KMZ-BSP,CHD,LOA INNR DIST,46686
KMZ-BSP,CHD,LOA HOME,47689
KMZ-BSP,LOA,LOA STR,48716
KMZ-BSP,LOA,LOA ADV STR,49004
KMZ-BSP,LOA,IB DIST,51372
KMZ-BSP,LOA,IB-INR-DIST,52429
KMZ-BSP,LOA,IB,53443
KMZ-BSP,LOA,UMR DIST,54606
KMZ-BSP,LOA,UMR INNR DIST,55645
KMZ-BSP,LOA,UMR HOME,56697
KMZ-BSP,LOA,L XING:,57157
KMZ-BSP,LOA,UMR R HOME,57814
KMZ-BSP,UMR,UMR STR,58806
KMZ-BSP,UMR,UMR ADV STR,59125
KMZ-BSP,UMR,GATE DIST,63265
KMZ-BSP,UMR,GATE INNR DIST,64258
KMZ-BSP,UMR,GATE SIG,65253
KMZ-BSP,UMR,L XING:,65465
KMZ-BSP,UMR,IB,66370
KMZ-BSP,UMR,KKI DIST,68456
KMZ-BSP,UMR,KKI INNR DIST,69435
KMZ-BSP,UMR,KKI HOME,70453
KMZ-BSP,KKI,KKI STR,71581
KMZ-BSP,KKI,KKI ADV STR,71938
KMZ-BSP,KKI,IB DIST,74357
KMZ-BSP,KKI,IB-INR-DIST,75493
KMZ-BSP,KKI,IB,76588
KMZ-BSP,KKI,GATE SIG,77796
KMZ-BSP,KKI,NEU SEC,78007
KMZ-BSP,KKI,NRZB INNR DIST,79418
KMZ-BSP,KKI,NRZB HOME,80450
KMZ-BSP,NRZB,NRZB STR,81628
KMZ-BSP,NRZB,NRZB ADV STR,82028
KMZ-BSP,NRZB,L XING:,82644
KMZ-BSP,NRZB,BRS DIST,85480
KMZ-BSP,NRZB,BRS INNR DIST,86561
KMZ-BSP,NRZB,BRS HOME,87630
KMZ-BSP,BRS,BRS STR,89022
KMZ-BSP,BRS,BRS ADV STR,89465
KMZ-BSP,BRS,MDXR DIST,91147
KMZ-BSP,BRS,MDXR INNR DIST,92300
KMZ-BSP,BRS,MDXR HOME,93311
KMZ-BSP,MDXR,MDXR STR,94353
KMZ-BSP,MDXR,MDXR ADV STR,94712
KMZ-BSP,MDXR,IB DIST,96256
KMZ-BSP,MDXR,IB-INR-DIST,97523
KMZ-BSP,MDXR,IB,98559
KMZ-BSP,MDXR,GATE INNR DIST,99279
KMZ-BSP,MDXR,GATE SIG,100318
KMZ-BSP,MDXR,L XING:,100471
KMZ-BSP,MDXR,GGT DIST,101796
KMZ-BSP,MDXR,GGT INNR DIST,102827
KMZ-BSP,MDXR,GGT HOME,103886
KMZ-BSP,GGT,GGT STR,105207
KMZ-BSP,GGT,GGT ADV STR,105523
KMZ-BSP,GGT,IB DIST,108912
KMZ-BSP,GGT,IB-INR-DIST,109963
KMZ-BSP,GGT,IB,110959
KMZ-BSP,GGT,BDWA DIST,114151
KMZ-BSP,GGT,BDWA INNR DIST,115359
KMZ-BSP,GGT,BDWA HOME,116502
KMZ-BSP,BDWA,BDWA STR,117745
KMZ-BSP,BDWA,BDWA ADV STR,117963
KMZ-BSP,BDWA,IB DIST,118674
KMZ-BSP,BDWA,IB-INR-DIST,119722
KMZ-BSP,BDWA,IB,121064
KMZ-BSP,BDWA,NEU SEC,121543
KMZ-BSP,BDWA,GATE DIST,122994
KMZ-BSP,BDWA,GATE INNR DIST,123990
KMZ-BSP,BDWA,GATE SIG,125041
KMZ-BSP,BDWA,L XING:,125246
KMZ-BSP,BDWA,SDL HOME,125326
KMZ-BSP,SDL,SDL STR,126542
KMZ-BSP,SDL,SDL ADV STR,127262
KMZ-BSP,SDL,SNGP DIST,129155
KMZ-BSP,SDL,SNGP INNR DIST,130158
KMZ-BSP,SDL,SNGP HOME,131177
KMZ-BSP,SNGP,SNGP STR,132268
KMZ-BSP,SNGP,SNGP ADV STR,132505
KMZ-BSP,SNGP,IB DIST,137870
KMZ-BSP,SNGP,IB-INR-DIST,138868
KMZ-BSP,SNGP,IB,139894
KMZ-BSP,SNGP,L XING:,142175
KMZ-BSP,SNGP,BUH DIST,142665
KMZ-BSP,SNGP,BUH INNR DIST,143778
KMZ-BSP,SNGP,BUH HOME,144796
KMZ-BSP,BUH,BUH STR,146033
KMZ-BSP,BUH,BUH ADV STR,146252
KMZ-BSP,BUH,IB DIST,148419
KMZ-BSP,BUH,IB-INR-DIST,149415
KMZ-BSP,BUH,IB,150447
KMZ-BSP,BUH,GATE INNR DIST,151763
KMZ-BSP,BUH,GATE SIG,152768
KMZ-BSP,BUH,L XING:,152959
KMZ-BSP,BUH,AAL HOME,153352
KMZ-BSP,AAL,AAL STR,154429
KMZ-BSP,AAL,AAL ADV STR,155137
KMZ-BSP,AAL,IB DIST,160471
KMZ-BSP,AAL,IB-INR-DIST,161497
KMZ-BSP,AAL,IB,162748
KMZ-BSP,AAL,APR DIST,163636
KMZ-BSP,AAL,APR INNR DIST,164990
KMZ-BSP,AAL,APR HOME,166017
KMZ-BSP,APR,APR STR,167429
KMZ-BSP,APR,APR ADV STR,167916
KMZ-BSP,APR,NEU SEC,168838
KMZ-BSP,APR,CLF DIST,169434
KMZ-BSP,APR,CLF INNR DIST,170442
KMZ-BSP,APR,CLF HOME,171462
KMZ-BSP,CLF,CLF STR,172885
KMZ-BSP,CLF,CLF ADV STR,173200
KMZ-BSP,CLF,GATE DIST,174492
KMZ-BSP,CLF,GATE INNR DIST,175037
KMZ-BSP,CLF,GATE SIG,176013
KMZ-BSP,CLF,JTI DIST,178174
KMZ-BSP,CLF,JTI INNR DIST,179113
KMZ-BSP,CLF,JTI HOME,180192
KMZ-BSP,JTI,JTI STR,181724
KMZ-BSP,JTI,JTI INT STR,182272
KMZ-BSP,JTI,JTI ADV STR,182492
KMZ-BSP,JTI,NEU SEC,187659
KMZ-BSP,JTI,NIQ DIST,188327
KMZ-BSP,JTI,NIQ INNR DIST,189357
KMZ-BSP,JTI,NIQ HOME,190385
KMZ-BSP,NIQ,NIQ STR,191625
KMZ-BSP,NIQ,NIQ ADV STR,191936
KMZ-BSP,NIQ,VKR DIST,195769
KMZ-BSP,NIQ,VKR INNR DIST,196770
KMZ-BSP,NIQ,VKR HOME,197763
KMZ-BSP,VKR,VKR STR,198986
KMZ-BSP,VKR,VKR ADV STR,199376
KMZ-BSP,VKR,HRB DIST,206499
KMZ-BSP,VKR,HRB INNR DIST,207553
KMZ-BSP,VKR,HRB HOME,208582
KMZ-BSP,HRB,HRB STR,209774
KMZ-BSP,HRB,HRB ADV STR,210363
KMZ-BSP,HRB,GATE DIST,214179
KMZ-BSP,HRB,GATE INNR DIST,215268
KMZ-BSP,HRB,GATE SIG,216279
KMZ-BSP,HRB,PND HOME,216648
KMZ-BSP,PND,PND STR,218129
KMZ-BSP,PND,PND ADV STR,218635
KMZ-BSP,PND,NEU SEC,219512
KMZ-BSP,PND,SBRA DIST,219701
KMZ-BSP,PND,SBRA INNR DIST,221070
KMZ-BSP,PND,SBRA HOME,222183
KMZ-BSP,SBRA,SBRA STR,223292
KMZ-BSP,SBRA,SBRA ADV STR,223533
KMZ-BSP,SBRA,KOI DIST,226229
KMZ-BSP,SBRA,KOI INNR DIST,227384
KMZ-BSP,SBRA,KOI HOME,228563
KMZ-BSP,KOI,KOI STR,229707
KMZ-BSP,KOI,L XING:,229969
KMZ-BSP,KOI,KOI ADV STR,230030
KMZ-BSP,KOI,BHTK DIST,238783
KMZ-BSP,KOI,BHTK INNR DIST,239793
KMZ-BSP,KOI,BHTK HOME,240790
KMZ-BSP,BHTK,BHTK STR,241410
KMZ-BSP,BHTK,BHTK ADV STR,241496
KMZ-BSP,BHTK,KGS DIST,250248
KMZ-BSP,BHTK,NEU SEC,250688
KMZ-BSP,BHTK,KGS INNR DIST,251301
KMZ-BSP,BHTK,KGS HOME,252312
KMZ-BSP,KGS,KGS STR,253611
KMZ-BSP,KGS,KGS ADV STR,253977
KMZ-BSP,KGS,TGQ DIST,258441
KMZ-BSP,KGS,TGQ INNR DIST,259485
KMZ-BSP,KGS,TGQ HOME,260570
KMZ-BSP,TGQ,TGQ STR,261759
KMZ-BSP,TGQ,TGQ ADV STR,262075
KMZ-BSP,TGQ,BIG DIST,268262
KMZ-BSP,TGQ,BIG INNR DIST,269288
KMZ-BSP,TGQ,BIG HOME,270275
KMZ-BSP,BIG,BIG STR,271555
KMZ-BSP,BIG,BIG ADV STR,271997
KMZ-BSP,BIG,NEU SEC,272954
KMZ-BSP,BIG,SLKR DIST,275981
KMZ-BSP,BIG,SLKR INNR DIST,276971
KMZ-BSP,BIG,SLKR HOME,278007
KMZ-BSP,SLKR,SLKR STR,279336
KMZ-BSP,SLKR,SLKR ADV STR,279680
KMZ-BSP,SLKR,KGB DIST,283652
KMZ-BSP,SLKR,KGB INNR DIST,284861
KMZ-BSP,SLKR,KGB HOME,285898
KMZ-BSP,KGB,KGB STR,287159
KMZ-BSP,KGB,KGB ADV STR,287557
KMZ-BSP,KGB,KLTR DIST,291378
KMZ-BSP,KGB,KLTR INNR DIST,292459
KMZ-BSP,KGB,KLTR HOME,293609
KMZ-BSP,KLTR,KLTR STR,294739
KMZ-BSP,KLTR,KLTR ADV STR,295074
KMZ-BSP,KLTR,GTK DIST,299446
KMZ-BSP,KLTR,NEU SEC,300171
KMZ-BSP,KLTR,GTK INNR DIST,300453
KMZ-BSP,KLTR,GTK HOME,301816
KMZ-BSP,GTK,GTK STR,303162
KMZ-BSP,GTK,GTK ADV STR,303591
KMZ-BSP,GTK,A:AK8,304859
KMZ-BSP,GTK,A:AK6,306213
KMZ-BSP,GTK,A:AK4,307224
KMZ-BSP,GTK,USL HOME,309227
KMZ-BSP,USL,USL STR,310784
KMZ-BSP,USL,USL ADV STR,311566
KMZ-BSP,USL,SAG:AK2,312555
KMZ-BSP,USL,NEU SEC,314020
KMZ-BSP,USL,CORD HOME,314384
KMZ-BSP,USL,BSP HOME,316555
KMZ-BSP,USL,BSP R HOME,317758
KMZ-BSP,BSP,BSP STR,319169
BSP-KMZ,BSP,BSP STR,0
BSP-KMZ,BSP,DGT STR,1210.81
BSP-KMZ,BSP,DGT ADV STR,1800.4
BSP-KMZ,BSP,CORDC HOME,2905.19
BSP-KMZ,BSP,CORDC STR,4011.22
BSP-KMZ,BSP,NEU SEC,4197.79
BSP-KMZ,BSP,SAG:AK1,5507.41
BSP-KMZ,BSP,USL HOME,6633.66
BSP-KMZ,USL,USL STR,8591.1
BSP-KMZ,USL,USL ADV STR,9181.1
BSP-KMZ,USL,A:AK3,10826.1
BSP-KMZ,USL,A:AK5,12226.1
BSP-KMZ,USL,A:AK7,13602.1
BSP-KMZ,USL,GTK HOME,14777.1
BSP-KMZ,GTK,GTK STR,16053.1
BSP-KMZ,GTK,GTK ADV STR,16533.1
BSP-KMZ,GTK,NEU SEC,18082.1
BSP-KMZ,GTK,KLTR DIST,21262.1
BSP-KMZ,GTK,KLTR INNR DIST,22183.1
BSP-KMZ,GTK,KLTR HOME,23262.1
BSP-KMZ,KLTR,KLTR STR,24496.1
BSP-KMZ,KLTR,KLTR ADV STR,24844.1
BSP-KMZ,KLTR,KGB DIST,28825.1
BSP-KMZ,KLTR,KGB INNR DIST,29815.1
BSP-KMZ,KLTR,KGB HOME,30889.1
BSP-KMZ,KGB,KGB STR,32103.1
BSP-KMZ,KGB,KGB ADV STR,32565.1
BSP-KMZ,KGB,SLKR DIST,36782.1
BSP-KMZ,KGB,SLKR INNR DIST,37750.1
BSP-KMZ,KGB,SLKR HOME,38752.1
BSP-KMZ,SLKR,SLKR STR,40073.1
BSP-KMZ,SLKR,SLKR ADV STR,40465.1
BSP-KMZ,SLKR,BIG DIST,44380.1
BSP-KMZ,SLKR,BIG INNR DIST,45394.1
BSP-KMZ,SLKR,NEU SEC,46107.1
BSP-KMZ,SLKR,BIG HOME,46381.1
BSP-KMZ,BIG,BIG STR,47719.1
BSP-KMZ,BIG,BIG ADV STR,48254.1
BSP-KMZ,BIG,TGQ DIST,54527.1
BSP-KMZ,BIG,TGQ INNR DIST,55577.1
BSP-KMZ,BIG,TGQ HOME,56620.1
BSP-KMZ,TGQ,TGQ STR,57774.1
BSP-KMZ,TGQ,TGQ ADV STR,58105.1
BSP-KMZ,TGQ,KGS DIST,62486.1
BSP-KMZ,TGQ,KGS INNR DIST,63510.1
BSP-KMZ,TGQ,KGS HOME,64641.1
BSP-KMZ,KGS,KGS STR,66062.1
BSP-KMZ,KGS,KGS ADV STR,66426.1
BSP-KMZ,KGS,NEU SEC,67961.1
BSP-KMZ,KGS,BHTK DIST,77182.1
BSP-KMZ,KGS,BHTK INNR DIST,78282.1
BSP-KMZ,KGS,BHTK HOME,79282.1
BSP-KMZ,BHTK,BHTK STR,80038.1
BSP-KMZ,BHTK,BHTK ADV STR,80235.1
BSP-KMZ,BHTK,KOI DIST,87999.1
BSP-KMZ,BHTK,KOI INNR DIST,89116.1
BSP-KMZ,BHTK,KOI HOME,90218.1
BSP-KMZ,BHTK,L XING:,90534.1
BSP-KMZ,KOI,KOI STR,91585.1
BSP-KMZ,KOI,KOI ADV STR,91882.1
BSP-KMZ,KOI,SBRA DIST,94662.1
BSP-KMZ,KOI,SBRA INNR DIST,95747.1
BSP-KMZ,KOI,SBRA HOME,96791.1
BSP-KMZ,SBRA,SBRA STR,97947.1
BSP-KMZ,SBRA,SBRA ADV STR,98183.1
BSP-KMZ,SBRA,PND DIST,101394.1
BSP-KMZ,SBRA,PND INNR DIST,102552.1
BSP-KMZ,SBRA,PND HOME,103880.1
BSP-KMZ,PND,PND STR,105428.1
BSP-KMZ,PND,PND ADV STR,105878.1
BSP-KMZ,PND,L XING:,106163.1
BSP-KMZ,PND,HRB DIST,110027.1
BSP-KMZ,PND,HRB INNR DIST,111051.1
BSP-KMZ,PND,HRB HOME,112125.1
BSP-KMZ,HRB,HRB STR,113752.1
BSP-KMZ,HRB,HRB ADV STR,114271.1
BSP-KMZ,HRB,VKR DIST,121085.1
BSP-KMZ,HRB,VKR INNR DIST,122083.1
BSP-KMZ,HRB,VKR HOME,123143.1
BSP-KMZ,VKR,VKR STR,124324.1
BSP-KMZ,VKR,VKR ADV STR,124595.1
BSP-KMZ,VKR,NIQ DIST,128180.1
BSP-KMZ,VKR,NIQ INNR DIST,129173.1
BSP-KMZ,VKR,NIQ HOME,130423.1
BSP-KMZ,NIQ,NIQ STR,131720.1
BSP-KMZ,NIQ,NIQ ADV STR,132123.1
BSP-KMZ,NIQ,NEU SEC,134823.1
BSP-KMZ,NIQ,JTI DIST,137731.1
BSP-KMZ,NIQ,JTI INNR DIST,138818.1
BSP-KMZ,NIQ,JTI HOME,139931.1
BSP-KMZ,JTI,JTI STR,141745.1
BSP-KMZ,JTI,JTI ADV STR,142334.1
BSP-KMZ,JTI,GATE DIST,144058.1
BSP-KMZ,JTI,GATE INNR DIST,145080.1
BSP-KMZ,JTI,GATE SIG,146103.1
BSP-KMZ,JTI,CLF DIST,146856.1
BSP-KMZ,JTI,CLF INNR DIST,147888.1
BSP-KMZ,JTI,CLF HOME,148938.1
BSP-KMZ,CLF,CLF STR,150421.1
BSP-KMZ,CLF,CLF INT STR,151218.1
BSP-KMZ,CLF,CLF ADV STR,151425.1
BSP-KMZ,CLF,APR DIST,152156.1
BSP-KMZ,CLF,APR INNR DIST,153234.1
BSP-KMZ,CLF,NEU SEC,153661.1
BSP-KMZ,CLF,APR HOME,154186.1
BSP-KMZ,CLF,APR R HOME,154689.1
BSP-KMZ,APR,APR STR,156078.1
BSP-KMZ,APR,APR ADV STR,156440.1
BSP-KMZ,APR,IB-INR-DIST,157148.1
BSP-KMZ,APR,IB,158159.1
BSP-KMZ,APR,AAL DIST,165215.1
BSP-KMZ,APR,AAL INNR DIST,166230.1
BSP-KMZ,APR,AAL HOME,167291.1
BSP-KMZ,AAL,AAL STR,168659.1
BSP-KMZ,AAL,AAL ADV STR,169044.1
BSP-KMZ,AAL,AAL GATE SIG,169604.1
BSP-KMZ,AAL,IB-INR-DIST,169969.1
BSP-KMZ,AAL,IB,170945.1
BSP-KMZ,AAL,BUH DIST,173302.1
BSP-KMZ,AAL,BUH INNR DIST,174307.1
BSP-KMZ,AAL,BUH HOME,176069.1
BSP-KMZ,BUH,BUH STR,177361.1
BSP-KMZ,BUH,BUH ADV STR,177637.1
BSP-KMZ,BUH,IB DIST,180046.1
BSP-KMZ,BUH,IB-INR-DIST,181110.1
BSP-KMZ,BUH,IB,182144.1
BSP-KMZ,BUH,SNGP DIST,187731.1
BSP-KMZ,BUH,SNGP INNR DIST,188730.1
BSP-KMZ,BUH,SNGP HOME,189766.1
BSP-KMZ,SNGP,SNGP STR,190886.1
BSP-KMZ,SNGP,SNGP ADV STR,191127.1
BSP-KMZ,SNGP,SDL DIST,192704.1
BSP-KMZ,SNGP,SDL INNR DIST,193891.1
BSP-KMZ,SNGP,SDL HOME,195002.1
BSP-KMZ,SDL,SDL STR,196657.1
BSP-KMZ,SDL,SDL ADV STR,197223.1
BSP-KMZ,SDL,IB DIST,198341.1
BSP-KMZ,SDL,IB-INR-DIST,199365.1
BSP-KMZ,SDL,IB,200402.1
BSP-KMZ,SDL,NEU SEC,200859.1
BSP-KMZ,SDL,BDWA DIST,202230.1
BSP-KMZ,SDL,BDWA INNR DIST,203277.1
BSP-KMZ,SDL,BDWA HOME,204232.1
BSP-KMZ,BDWA,BDWA STR,205403.1
BSP-KMZ,BDWA,BDWA ADV STR,205679.1
BSP-KMZ,BDWA,IB DIST,209832.1
BSP-KMZ,BDWA,IB-INNR-DIST,210895.1
BSP-KMZ,BDWA,IB,211965.1
BSP-KMZ,BDWA,GGT DIST,214572.1
BSP-KMZ,BDWA,GGT INNR DIST,215623.1
BSP-KMZ,BDWA,GGT HOME,216622.1
BSP-KMZ,GGT,GGT STR,217882.1
BSP-KMZ,GGT,GGT ADV STR,218195.1
BSP-KMZ,GGT,GATE DIST,219438.1
BSP-KMZ,GGT,GATE INNR DIST,220459.1
BSP-KMZ,GGT,GATE SIG,221730.1
BSP-KMZ,GGT,L XING:,221914.1
BSP-KMZ,GGT,IB-INR-DIST,222281.1
BSP-KMZ,GGT,IB,223703.1
BSP-KMZ,GGT,MDXR DIST,225468.1
BSP-KMZ,GGT,MDXR INNR DIST,226511.1
BSP-KMZ,GGT,MDXR HOME,227520.1
BSP-KMZ,MDXR,MDXR STR,228707.1
BSP-KMZ,MDXR,MDXR ADV STR,229091.1
BSP-KMZ,MDXR,BRS DIST,230440.1
BSP-KMZ,MDXR,BRS INNR DIST,231579.1
BSP-KMZ,MDXR,BRS HOME,232634.1
BSP-KMZ,BRS,BRS STR,234195.1
BSP-KMZ,BRS,BRS ADV STR,234637.1
BSP-KMZ,BRS,GATE DIST,237445.1
BSP-KMZ,BRS,GATE INNR DIST,238516.1
BSP-KMZ,BRS,GATE SIG,239497.1
BSP-KMZ,BRS,L XING:,239685.1
BSP-KMZ,BRS,NRZB HOME,240110.1
BSP-KMZ,NRZB,NRZB STR,241537.1
BSP-KMZ,NRZB,NRZB ADV STR,241802.1
BSP-KMZ,NRZB,GATE INNR DIST,243148.1
BSP-KMZ,NRZB,GATE SIG,244143.1
BSP-KMZ,NRZB,NEU SEC,244713.1
BSP-KMZ,NRZB,IB,245050.1
BSP-KMZ,NRZB,KKI DIST,248282.1
BSP-KMZ,NRZB,KKI INNR DIST,249298.1
BSP-KMZ,NRZB,KKI HOME,250274.1
BSP-KMZ,KKI,KKI STR,251462.1
BSP-KMZ,KKI,KKI ADV STR,251826.1
BSP-KMZ,KKI,IB DIST,253619.1
BSP-KMZ,KKI,IB-INR-DIST,254618.1
BSP-KMZ,KKI,IB,255640.1
BSP-KMZ,KKI,GATE SIG,256662.1
BSP-KMZ,KKI,L XING:,256841.1
BSP-KMZ,KKI,UMR DIST,260981.1
BSP-KMZ,KKI,UMR INNR DIST,262182.1
BSP-KMZ,KKI,UMR HOME,263148.1
BSP-KMZ,UMR,UMR STR,264512.1
BSP-KMZ,UMR,UMR INT STR,265043.1
BSP-KMZ,UMR,L XING:,265216.1
BSP-KMZ,UMR,UMR ADV STR,265519.1
BSP-KMZ,UMR,IB DIST,266494.1
BSP-KMZ,UMR,IB-INR-DIST,267463.1
BSP-KMZ,UMR,IB,268513.1
BSP-KMZ,UMR,LOA DIST,271171.1
BSP-KMZ,UMR,LOA INNR DIST,272146.1
BSP-KMZ,UMR,LOA HOME,273143.1
BSP-KMZ,LOA,LOA STR,274186.1
BSP-KMZ,LOA,LOA ADV STR,274514.1
BSP-KMZ,LOA,IB DIST,275863.1
BSP-KMZ,LOA,IB-INR-DIST,276883.1
BSP-KMZ,LOA,IB,277894.1
BSP-KMZ,LOA,L XING:,279645.1
BSP-KMZ,LOA,CHD DIST,280124.1
BSP-KMZ,LOA,CHD INNR DIST,281078.1
BSP-KMZ,LOA,CHD HOME,282093.1
BSP-KMZ,CHD,CHD STR,283218.1
BSP-KMZ,CHD,CHD ADV STR,283469.1
BSP-KMZ,CHD,VYK DIST,289704.1
BSP-KMZ,CHD,VYK INNR DIST,290658.1
BSP-KMZ,CHD,VYK HOME,291743.1
BSP-KMZ,VYK,VYK STR,292666.1
BSP-KMZ,VYK,VYK ADV STR,292902.1
BSP-KMZ,VYK,NEU SEC,295493.1
BSP-KMZ,VYK,RPD DIST,296634.1
BSP-KMZ,VYK,RPD INNR DIST,297943.1
BSP-KMZ,VYK,RPD HOME,299122.1
BSP-KMZ,RPD,RPD STR,300362.1
BSP-KMZ,RPD,RPD ADV STR,300993.1
BSP-KMZ,RPD,IB DIST,303335.1
BSP-KMZ,RPD,IB-INR-DIST,304442.1
BSP-KMZ,RPD,IB,305493.1
BSP-KMZ,RPD,JLW DIST,308045.1
BSP-KMZ,RPD,JLW INNR DIST,309660.1
BSP-KMZ,RPD,JLW HOME,310812.1
BSP-KMZ,RPD,L XING:,311570.1
BSP-KMZ,JLW,JLW STR,312506.1
BSP-KMZ,JLW,JLW ADV STR,313227.1
BSP-KMZ,JLW,INNR DIST,314124.1
BSP-KMZ,JLW,L XING:,314666.1
BSP-KMZ,JLW,NKJ HOME,315151.1
BSP-KMZ,JLW,NKJ R HOME,316234.1
BSP-KMZ,JLW,NKJ R HOME,317079.1
BSP-KMZ,JLW,NKJ STR,317978.1
BSP-KMZ,JLW,B CABIN HOME,318460.1
BSP-KMZ,JLW,B CABIN ADV STR,319062.1
BSP-KMZ,JLW,A CABIN HOME,320136.1
BSP-KMZ,NKJ,A CABIN STR,320817.1
BSP-KMZ,NKJ,A CABIN ADV STR,321238.1
BSP-KMZ,NKJ,KMZ HOME,321939.1
BSP-KMZ,KMZ,KMZ STR,323039.1
SDL-ABKP,SDL,SDL STR,0
SDL-ABKP,SDL,SDL ADV STR,752.73
SDL-ABKP,SDL,SNGP DIST,2621.9
SDL-ABKP,SDL,SNGP INNR DIST,3624.27
